㽍	甘瓦 gw
㽑	甘十 gu
㽒	田生 tu
㽖	田力 tl
㽗	田人 tr
㽘	田几 tj
㽜	夕田 xt
㽝	歹田 dt
㽞	口田 kt
㽟	田寸 tc
㽠	田夾 tj
㽡	田十 tu
㽢	田电 td
㽤	田米 tm
㽥	田木 tm
㽦	火田 ht
㽨	田工 tg
㽯	田口 tk
㾬	疪白 bb
㿝	白厶 bs
㿞	白毛 bm
㿟	白白 bb
㿧	白寸 bc
㿨	白止 bv
㿩	白黑 bh
㿻	干皿 gm
㿼	开皿 km
㿽	八皿 bm
䀉	夭皿 ym
䀋	土皿 tm
䀍	立皿 lm
䂬	工石 gu
䃕	火石 hu
䄦	禾了 hl
䄧	禾乃 hn
䄨	禾于 hy
䄩	禾弋 hy
䄪	禾勺 hu
䄫	禾己 hj
䄬	禾也 hy
䄭	禾千 hq
䄮	禾夫 hf
䄯	禾开 hk
䄰	禾牙 hy
䄱	禾方 hf
䄲	禾内 hn
䄳	禾止 hv
䄶	禾弗 hf
䄷	禾石 hu
䄸	禾白 hb
䄹	禾千 hq
䄺	禾夷 hy
䄽	禾西 hx
䄾	禾十 hu
䄿	禾曳 hy
䅀	禾刂 hd
䅂	禾口 hk
䅃	工禾 gh
䅄	禾力 hl
䅈	龹禾 jh
䅉	禾亚 hy
䅊	禾七 hq
䅎	禾乃 hn
䅏	禾毛 hm
䅒	禾亡 hw
䅓	禾又 hy
䅔	禾田 ht
䅖	禾电 hd
䅘	禾來 hl
䅙	禾匕 hb
䅜	禾垂 hi
䅝	禾工 hg
䅞	禾寸 hc
䅡	禾貝 hb
䅣	禾王 hw
䅤	禾臼 hj
䅦	禾田 ht
䅬	禾皿 hm
䅭	禾方 hf
䅮	禾口 hk
䅯	禾口 hk
䅰	禾心 hx
䅵	禾灬 hh
䅶	禾寸 hc
䅼	禾又 hy
䆀	禾黑 hh
䆁	禾干 hg
䆅	禾貝 hb
䆉	禾匕 hb
䆍	禾𦚏 hv
䆎	禾韭 hj
䆞	𡧼匕 bb
䆨	𡧼天 bt
䇃	立巳 ls
䇅	立戈 lg
䇇	立民 lm
䇈	立土 lt
䇋	立夕 lx
䇏	立子 lz
䇑	立十 lu
䉺	米工 mg
䉼	米斤 mj
䉽	米半 mb
䉿	米乎 mh
䊃	米巾 mj
䊄	工米 gm
䊅	米口 mk
䊆	臼米 jm
䊇	米甫 mf
䊈	米母 mm
䊉	米木 mm
䊊	米毛 mm
䊍	禾米 hm
䊐	米比 mb
䊑	米口 mk
䊔	米央 my
䊖	米干 mg
䊗	米王 mw
䊜	米寸 mc
䊝	米心 mx
䊟	米入 mr
䊡	米又 my
䊣	米八 mb
䊤	米十 mu
䊧	米貝 mb
䊨	亡几 wj
䊩	米田 mt
䊪	米禺 my
䊫	米非 mf
䊬	禾米 hm
䊭	米寸 mc
䊯	米八 mb
䊱	米韭 mj
䊳	米非 mf
䊴	米人 mr
䌶	纟才 sc
䌷	纟由 sy
䌸	纟专 sv
䌻	纟习 sx
䌽	纟木 sm
䌾	纟干 sg
䌿	纟田 st
䍀	纟皿 sm
䍂	缶于 fy
䍇	缶乏 ff
䍈	缶平 fp
䍋	缶垂 fi
䍌	缶口 fk
䍎	缶灬 fh
䍧	牛羊 ny
䍪	羊末 ym
䍫	羊匕 yb
䍬	羊平 yp
䍭	羊母 ym
䍳	羊㕛 yy
䍶	羊東 yd
䍸	羊寸 yc
䍹	羊犬 yq
䍺	羊心 yx
䍽	羊止 yv
䍾	开习 kx
䍿	习王 xw
䎀	习𠄌 xv
䎄	刀习 dx
䎅	白习 bx
䎈	习曳 xy
䎉	习戍 xu
䎍	习甫 xf
䎎	习𦔮 xv
䎒	习戈 xg
䎔	习寸 xc
䎗	夭习 yx
䎙	賓习 bx
䎚	习心 xx
䎝	老习 lx
䎢	耒乞 lq
䎣	耒人 lr
䎤	耒口 lk
䎦	耒火 lh
䎧	耒口 lk
䎨	耒电 ld
䎩	耒田 lt
䎪	耒寸 lc
䎭	耒造 lz
䎰	耒斤 lj
䎱	耒匕 lb
䑗	臼勿 jw
䑘	臼工 jg
䑛	千氐 qd
䑜	千木 qm
䒋	央巴 yb
䒎	艹巴 cb
䒏	丷巴 bb
䒐	艹巴 cb
䒒	艹刁 cd
䒔	艹八 cb
䒕	艹小 cx
䒖	艹十 cu
䒗	艹乞 cq
䒚	艹少 cu
䒜	艹牛 cn
䒟	艹丹 cd
䒠	艹丰 cf
䒥	艹巾 cj
䒦	艹乏 cf
䒧	艹厶 cs
䒨	艹矢 cu
䒩	艹禾 ch
䒬	艹小 cx
䒭	艹寸 cc
䒰	艹王 cw
䒲	艹七 cq
䒳	艹木 cm
䒵	艹子 cz
䒶	艹曳 cy
䒷	艹口 ck
䒸	艹血 cx
䒹	艹耒 cl
䒼	艹曲 cq
䒾	艹衣 cy
䓁	艹寸 cc
䓂	艹口 ck
䓃	艹巴 cb
䓄	艹斤 cj
䓅	艹斤 cj
䓆	艹斤 cj
䓈	艹役 cy
䓊	艹口 ck
䓌	艹心 cx
䓍	艹干 cg
䓎	艹勺 cu
䓏	艹口 ck
䓑	艹开 ck
䓒	艹田 ct
䓓	艹寸 cc
䓗	艹心 cx
䓘	艹口 ck
䓙	艹北 cb
䓚	艹且 cq
䓜	艹氐 cd
䓝	艹皿 cm
䓞	艹犬 cq
䓟	艹口 ck
䓡	艹口 ck
䓣	艹入 cr
䓤	艹心 cx
䓥	入十 ru
䓦	艹八 cb
䓭	艹刂 cd
䓮	艹敄 cw
䓯	艹母 cm
䓰	艹土 ct
䓱	艹木 cm
䓳	艹艮 cg
䓶	艹刂 cd
䓹	艹良 cl
䓽	艹己 cj
䔁	艹木 cm
䔃	艹且 cq
䔄	艹缶 cf
䔅	艹可 ck
䔆	艹里 cl
䔈	艹貝 cb
䔉	艹禾 ch
䔋	艹少 cu
䔏	艹造 cz
䔐	艹戈 cg
䔒	艹口 ck
䔓	艹午 cw
䔕	艹甫 cf
䔗	艹羊 cy
䔘	艹且 cq
䔙	艹勺 cu
䔜	艹冉 cr
䔞	艹率 cu
䔟	艹夕 cx
䔢	艹亏 ck
䔣	艹牛 cn
䔤	艹百 cb
䔧	艹木 cm
䔭	艹用 cy
䔮	艹斤 cj
䔰	艹田 ct
䔳	艹灬 ch
䔴	艹又 cy
䔵	艹木 cm
䔸	艹犬 cq
䔹	艹豕 cu
䔼	艹止 cv
䔿	艹寸 cc
䕁	艹木 cm
䕅	艹又 cy
䕆	艹刂 cd
䕇	艹鬼 cg
䕈	艹木 cm
䕉	艹干 cg
䕋	艹口 ck
䕍	艹口 ck
䕎	艹田 ct
䕏	艹我 cw
䕒	艹口 ck
䕕	艹又 cy
䕘	艹貝 cb
䕚	艹貝 cb
䕛	艹夾 cj
䕞	艹良 cl
䕡	艹口 ck
䕢	艹工 cg
䕧	艹骹 cx
䕩	艹小 cx
䕪	艹干 cg
䕭	艹火 ch
䕮	艹米 cm
䕯	艹瓜 cg
䕰	艹田 ct
䕴	艹灬 ch
䕵	艹鳥 cn
䕶	艹又 cy
䕷	艹小 cx
䕸	艹口 ck
䕺	艹又 cy
䕽	艹虫 ci
䕿	艹鳥 cn
䖁	艹心 cx
䖂	艹手 cu
䖃	艹口 ck
䖄	艹灬 ch
䖅	艹人 cr
䖈	虍匕 hb
䖉	虍于 hy
䖋	虎人 hr
䖌	虎刂 hd
䖏	虍匆 hc
䖐	斤几 jj
䖕	虎且 hq
䖖	虎甲 hj
䖗	虍口 hk
䖟	亡虫 wi
䖤	夕虫 xi
䖭	龹虫 ji
䖯	土虫 ti
䖸	我虫 wi
䖺	亻虫 ri
䖽	禾虫 hi
䖿	禾虫 hi
䗐	方虫 fi
䗞	天虫 ti
䗠	方虫 fi
䗣	甘虫 gi
䘄	耂虫 li
䘅	厶虫 si
䘇	文虫 wi
䘉	天虫 ti
䘍	艹虫 ci
䘑	血永 xy
䘔	血客 xk
䘡	比衣 by
䙚	鳥衣 ny
䙪	木衣 my
䙵	西土 xt
䚫	白用 by
䛒	工口 gk
䜧	讠止 yv
䜩	讠灬 yh
䝆	勿豕 wu
䝱	力貝 lb
䝺	文貝 wb
䝿	臾貝 yb
䞄	方貝 fb
䞇	土貝 tb
䞖	土弋 ty
䞗	土才 tc
䞘	土乞 tq
䞙	土巾 tj
䞝	土玉 ty
䞞	土弗 tf
䞟	土白 tb
䞢	土乍 tv
䞣	土斥 ti
䞦	土口 tk
䞧	土口 tk
䞨	土土 tt
䞩	土口 tk
䞪	土斤 tj
䞫	土口 tk
䞬	土乃 tn
䞯	土子 tz
䞳	土口 tk
䞵	土又 ty
䞶	土勿 tw
䞷	土出 ti
䞸	土口 tk
䞹	土王 tw
䞻	土力 tl
䞾	土几 tj
䟂	土又 ty
䟄	土貝 tb
䟈	土王 tw
䟉	土虫 ti
䟊	土豕 tu
䟋	土口 tk
䟍	土方 tf
䟏	土木 tm
䟐	土止 tv
䟑	土𠕁 tc
䢄	厶木 sm
䢽	艹巴 cb
䣈	口巴 kb
䣖	馬巴 mb
䣥	酉匕 yb
䣦	酉力 yl
䣧	酉弋 yy
䣬	一戈 yg
䣭	一犬 yq
䣯	一且 yq
䣰	一巨 yj
䣷	一朱 yv
䣸	任一 ry
䣹	酉戈 yg
䣼	酉小 yx
䣾	酉且 yq
䣿	一皿 ym
䤂	一木 ym
䤄	一面 ym
䤅	酉刂 yd
䤆	酉天 yt
䤈	一皿 ym
䤉	一皿 ym
䤍	酉入 yr
䤎	酉口 yk
䤏	一手 yu
䤑	酉八 yb
䤓	酉豕 yu
䤕	一木 ym
䤖	酉氺 yu
䤗	立一 ly
䤘	一韭 yj
䤙	酉虫 yi
䤞	金尤 jy
䤟	金几 jj
䤡	金冉 jr
䤢	金另 jl
䤣	金乎 jh
䤦	金戈 jg
䤧	金口 jk
䤩	金七 jq
䤪	金木 jm
䤬	金沙 ju
䤭	金巾 jj
䤰	土金 tj
䤱	金斤 jj
䤵	金非 jf
䤶	金电 jd
䤺	金斤 jj
䤼	金水 ju
䤽	金眔 jd
䤿	金手 ju
䥀	人蚩 ri
䥂	金豕 ju
䥇	金习 jx
䥍	土金 tj
䥒	弓金 gj
䥔	金米 jm
䥖	金奠 jd
䥙	金豕 ju
䥛	金絜 jx
䥜	金木 jm
䥝	金匕 jb
䥡	金木 jm
䥣	臼金 jj
䥩	金微 jw
䥪	金灬 jh
䥬	金寸 jc
䥭	求金 qj
䥯	金匕 jb
䥰	金虫 ji
䥱	金灬 jh
䥵	金兀 jw
䥶	金止 jv
䥷	金刂 jd
䥸	弓金 gj
䥺	钅牙 jy
䥾	钅与 jy
䦂	钅习 jx
䦅	钅口 jk
䦆	钅又 jy
䦌	門土 mt
䦍	門乞 mq
䦐	門手 mu
䦒	門石 mu
䦖	門口 mk
䦗	門血 mx
䦘	門艮 mg
䦙	門寸 mc
䦚	門口 mk
䦜	門口 mk
䦞	門汪 mw
䦣	門口 mk
䦤	門又 my
䦥	門木 mm
䦦	門金 mj
䦫	門英 my
䦲	門口 mk
䦴	門干 mg
䨍	雨井 yj
䨎	雨厶 ys
䨐	雨口 yk
䨑	雨夷 yy
䨒	雨习 yx
䨓	雨口 yk
䨔	雨兀 yw
䨗	雨子 yz
䨙	雨壬 yr
䨚	雨心 yx
䨛	雨斤 yj
䨞	雨禹 yy
䨣	雨革 yg
䨥	雨又 yy
䨦	雨方 yf
䨩	雨申 yu
䨪	雨里 yl
䨬	雨木 ym
䨯	雨東 yd
䨰	雨革 yg
䨴	雨寸 yc
䨵	雨十 yu
䨸	雨心 yx
䨹	雨黑 yh
䨻	雨田 yt
䨽	非己 fj
䨿	天非 tf
䩀	非八 fb
䩁	非毛 fm
䩃	面比 mb
䩆	面乍 mv
䩈	面每 mm
䩉	面甫 mf
䩋	面麻 mm
䩌	面灬 mh
䩍	面小 mx
䩏	面戍 mu
䩐	革乞 gq
䩑	革弓 gg
䩒	革于 gy
䩖	革少 gu
䩘	革幺 gy
䩚	革氐 gd
䩛	革必 gb
䩜	革由 gy
䩝	革瓜 gg
䩟	革夷 gy
䩡	革夾 gj
䩢	革斤 gj
䩦	亻革 rg
䩧	革口 gk
䩫	革入 gr
䩭	革口 gk
䩱	革刂 gd
䩳	革又 gy
䩶	革虫 gi
䩹	革鬲 gl
䩺	革习 gx
䩻	革馬 gm
䩾	革灬 gh
䩿	革貝 gb
䪀	革心 gx
䪄	革八 gb
䪅	革虫 gi
䪇	革寸 gc
䪊	革𦚏 gv
䪍	革柬 gj
䪎	革口 gk
䪞	天韭 tj
䪤	韭田 jt
䪦	立工 lg
䪧	立也 ly
䪨	立勺 lu
䪬	立子 lz
䪰	立心 lx
䪱	己貝 jb
䪲	兀貝 wb
䪳	尹貝 yb
䪵	牙貝 yb
䪶	且貝 qb
䪸	民貝 mb
䪹	丕貝 pb
䪻	厶貝 sb
䪽	口貝 kb
䫀	艮貝 gb
䫁	自貝 zb
䫂	夕貝 xb
䫄	丷貝 bb
䫍	非貝 fb
䫎	㕛貝 yb
䫏	其貝 qb
䫐	木貝 mb
䫓	立貝 lb
䫛	亻貝 rb
䫟	口貝 kb
䫥	鬼貝 gb
䫧	白貝 bb
䫩	厶貝 sb
䫫	婁貝 lb
䫴	木貝 mb
䫵	自貝 zb
䫶	木貝 mb
䫸	几刀 jd
䫹	几工 jg
䫽	几毛 jm
䫾	几必 jb
䬀	几力 jl
䬁	几匕 jb
䬂	几𠄌 jv
䬃	几立 jl
䬄	几戌 jx
䬅	几力 jl
䬆	几刂 jd
䬇	丷䖝 bi
䬊	几夾 jj
䬌	虎虫 hi
䬍	几心 jx
䬏	几口 jk
䬒	几又 jy
䬔	几刂 jd
䬖	几王 jw
䬙	几缶 jf
䬚	几馬 jm
䬝	几八 jb
䬞	几寸 jc
䬟	几刂 jd
䬥	弋良 yl
䭫	匕自 bz
䭭	丷貝 bb
䭯	香出 xi
䭲	禾可 hk
䭴	馬十 mu
䭵	馬凡 mf
䭷	馬毛 mm
䭺	馬几 mj
䭽	馬牛 mn
䭾	馬犬 mq
䭿	馬失 mu
䮇	馬聿 my
䮈	馬夕 mx
䮊	馬夷 my
䮋	馬刂 md
䮌	馬木 mm
䮍	馬衣 my
䮎	馬巾 mj
䮏	馬口 mk
䮑	馬寸 mc
䮒	馬甫 mf
䮓	馬十 mu
䮔	馬垂 mi
䮕	馬㕛 my
䮗	馬干 mg
䮛	馬寸 mc
䮜	馬木 mm
䮟	馬又 my
䮠	馬田 mt
䮢	馬臼 mj
䮣	馬木 mm
䮥	馬鬲 ml
䮨	馬十 mu
䮩	馬骨 mg
䮪	馬木 mm
䮲	馬八 mb
䮳	馬田 mt
䮵	馬里 ml
䮶	馬木 mm
䮷	馬虫 mi
䮻	馬寸 mc
䮼	馬㷠 ml
䮽	馬灬 mh
䮾	馬𦚏 mv
䯂	馬木 mm
䯄	马内 mn
䯅	马又 my
䯇	冎力 gl
䯊	冎口 gk
䯌	冎九 gj
䯎	冎干 gg
䯏	冎口 gk
䯐	冎人 gr
䯑	冎兀 gw
䯒	冎亍 gi
䯓	冎土 gt
䯔	冎七 gq
䯖	冎良 gl
䯗	冎土 gt
䯙	冎甫 gf
䯜	冎勿 gw
䯞	冎口 gk
䯟	冎豕 gu
䯠	冎皿 gm
䯣	冎貝 gb
䯦	冎戍 gu
䰜	弓弓 gg
䰠	鬼申 gu
䰡	鬼失 gu
䰢	鬼亍 gi
䰤	東鬼 dg
䰥	戈鬼 gg
䰦	鬼十 gu
䰧	鬼几 gj
䰩	耂鬼 lg
䰫	鬼兀 gw
䰬	鬼口 gk
䰰	雨鬼 yg
䰱	雨鬼 yg
䲥	九鳥 jn
䲧	土鳥 tn
䲨	工鳥 gn
䲫	兀鳥 wn
䲯	及鳥 jn
䲱	鳥方 nf
䲴	火鳥 hn
䲷	鳥木 nm
䲹	丕鳥 pn
䲺	甘鳥 gn
䲾	工鳥 gn
䳀	鳥失 nu
䳂	刀鳥 dn
䳆	白鳥 bn
䳇	母鳥 mn
䳍	艹鳥 cn
䳎	臼鳥 jn
䳏	土鳥 tn
䳓	老鳥 ln
䳔	臼鳥 jn
䳖	鳥𦔮 nv
䳗	鳥我 nw
䳘	鳥我 nw
䳙	由鳥 yn
䳝	立鳥 ln
䳞	奉鳥 fn
䳢	其鳥 qn
䳧	鳥矢 nu
䳬	革鳥 gn
䳰	亻鳥 rn
䳵	來鳥 ln
䳹	鳥又 ny
䴀	立鳥 ln
䴃	土鳥 tn
䴆	业鳥 yn
䴇	雨鳥 yn
䴊	義鳥 yn
䴌	鳥豕 nu
䴎	田鳥 tn
䴏	廿鳥 nn
䴐	寶鳥 bn
䴑	田鳥 tn
䴒	雨鳥 yn
䴚	鹵几 lj
䴜	鹵鬼 lg
䴝	鹵又 ly
䴬	來弋 ly
䴭	來才 lc
䴯	來勿 lw
䴰	來戈 lg
䴱	來匕 lb
䴲	來末 lm
䴳	來八 lb
䴵	來开 lk
䴶	來丰 lf
䴹	來果 lg
䴺	來口 lk
䴼	來戈 lg
䴽	來十 lu
䴾	來工 lg
䴿	來豕 lu
䵀	來貝 lb
䵁	來寸 lc
䵃	來八 lb
䵆	來豕 lu
䵊	丹八 db
䵓	禾牛 hn
䵔	禾東 hd
䵗	禾田 ht
䵘	禾勿 hw
䵙	禾夕 hx
䵚	禾臼 hj
䵛	禾土 ht
䵜	禾農 hn
䵞	黑刂 hd
䵟	黑干 hg
䵠	黑勺 hu
䵡	天黑 th
䵢	黑未 hw
䵤	开黑 kh
䵥	黑巴 hb
䵦	黑于 hy
䵩	禾黑 hh
䵪	黑比 hb
䵮	黑勿 hw
䵯	黑重 hv
䵰	黑勿 hw
䵱	黑口 hk
䵲	黑木 hm
䶂	臼勺 ju
䶄	臼平 jp
䶅	臼口 jk
䶈	臼寸 jc
䶉	臼田 jt
䶊	自丑 zi
䶋	自及 zj
䶎	自口 zk
䶭	龙王 lw
䶴	火𠕁 hc
丟	王厶 ws
並	丷业 by
丵	业干 yg
仈	亻八 rb
仌	人人 rr
仏	亻厶 rs
仐	人十 ru
仛	亻七 rq
仜	亻工 rg
仠	亻干 rg
仢	亻勺 ru
仦	亻小 rx
仩	亻上 ru
仮	亻又 ry
仯	亻少 ru
仸	亻夭 ry
仹	亻丰 rf
仼	亻王 rw
仾	亻互 rh
伆	亻勿 rw
伒	亻斤 rj
伔	亻几 rj
伕	亻夫 rf
伖	亻友 ry
伜	亻十 ru
伩	亻文 rw
伬	亻尺 ri
伮	亻又 ry
伱	亻小 rx
伳	亻世 ru
伷	亻由 ry
伹	亻且 rq
伻	亻平 rp
佂	亻止 rv
佄	亻甘 rg
佅	亻未 rw
佈	亻巾 rj
佋	亻口 rk
佌	亻匕 rb
佒	亻央 ry
佢	亻巨 rj
佧	亻卜 rb
佪	亻口 rk
佫	亻口 rk
佮	亻口 rk
佱	人止 rv
佲	亻口 rk
併	亻开 rk
佷	亻艮 rg
侀	亻刂 rd
侅	亻人 rr
侇	亻夷 ry
侊	亻兀 rw
侎	亻米 rm
侐	亻血 rx
侓	亻聿 ry
侙	亻工 rg
侜	亻舟 rv
侞	亻口 rk
侟	亻子 rz
侢	亻再 rz
侰	亻口 rk
侱	亻王 rw
侶	亻口 rk
侷	亻口 rk
侼	亻子 rz
侽	亻力 rl
侾	亻子 rz
係	亻系 rx
俇	亻王 rw
俈	亻口 rk
俉	亻口 rk
俋	亻巴 rb
俌	亻甫 rf
俓	亻工 rg
俕	亻木 rm
俖	亻口 rk
俠	亻夾 rj
俧	亻心 rx
俬	亻厶 rs
俰	亻口 rk
俲	亻力 rl
俴	亻戈 rg
俷	亻巴 rb
俹	亻亞 ry
俻	亻田 rt
俿	亻几 rj
倁	亻口 rk
倂	亻干 rg
倃	亻口 rk
倅	亻十 ru
倆	亻入 rr
倈	亻來 rl
倊	亻心 rx
倎	亻八 rb
倐	亻火 rh
們	亻門 rm
倖	亻干 rg
倛	亻八 rb
値	亻直 rv
倫	亻𠕁 rc
倯	亻松 rs
倱	亻比 rb
倲	亻東 rd
倳	亻事 ru
倵	亻止 rv
倶	亻八 rb
倸	亻木 rm
偀	亻央 ry
偂	亻刂 rd
偅	亻重 rv
偊	亻禹 ry
偋	亻开 rk
偑	亻䖝 ri
偒	亻勿 rw
偔	亻亏 rk
偘	亻口 rk
偙	亻巾 rj
偛	亻臼 rj
偞	亻木 rm
偟	亻王 rw
偢	亻火 rh
偤	亻酉 ry
偧	亻夕 rx
偨	亻木 rm
偩	亻貝 rb
偪	亻田 rt
偫	亻寸 rc
側	亻刂 rd
偵	亻貝 rb
偹	亻田 rt
傁	亻又 ry
傂	亻几 rj
傆	亻小 rx
傊	亻貝 rb
傌	亻馬 rm
傎	亻八 rb
傏	亻口 rk
傐	亻口 rk
傑	亻木 rm
傓	亻习 rx
傖	亻口 rk
傗	亻田 rt
備	亻用 ry
傜	亻缶 rf
傝	亻习 rx
傞	亻工 rg
傟	亻习 rx
傠	亻寸 rc
傡	亻立 rl
傢	亻豕 ru
傦	亻骨 rg
傯	亻心 rx
傳	亻寸 rc
傴	亻口 rk
債	亻貝 rb
傶	亻小 rx
傷	亻勿 rw
傽	亻十 ru
傾	亻貝 rb
傿	亻灬 rh
僀	亻巾 rj
僁	亻心 rx
僃	亻用 ry
僈	亻又 ry
僋	亻貝 rb
働	亻力 rl
僐	亻口 rk
僑	亻口 rk
僒	亻口 rk
僓	亻貝 rb
僗	亻力 rl
僙	亻八 rb
僝	亻子 rz
僠	亻田 rt
僡	亻心 rx
僥	亻兀 rw
僨	亻貝 rb
僪	亻口 rk
僫	亻心 rx
僯	亻粦 rl
僷	亻木 rm
價	亻貝 rb
僺	亻木 rm
僽	亻心 rx
僿	亻土 rt
儀	亻我 rw
儁	亻隹 rv
儂	亻農 rn
億	亻心 rx
儅	亻田 rt
儉	亻人 rr
儏	亻米 rm
儐	亻貝 rb
儑	亻灬 rh
儓	亻臺 rt
儔	亻寸 rc
儖	亻皿 rm
儘	亻皿 rm
儚	亻夕 rx
儝	亻木 rm
償	亻貝 rb
儢	亻心 rx
儣	亻八 rb
儤	亻水 ru
儥	亻貝 rb
儧	亻貝 rb
儨	亻貝 rb
儩	亻勿 rw
儫	亻豕 ru
儮	亻止 rv
儯	亻馬 rm
儱	亻𦚏 rv
儵	亻灬 rh
儶	亻口 rk
儹	亻貝 rb
儻	亻黑 rh
兲	王八 wb
凧	几巾 jj
凩	几木 jm
凪	几止 jv
凮	几百 jb
刉	乞刂 qd
刌	寸刂 cd
刏	气刂 qd
刐	丹刂 dd
刕	刀刀 dd
刜	弗刂 fd
刞	且刂 qd
刟	刀刂 dd
刡	民刂 md
刣	厶刂 sd
別	口刂 kd
刲	土刂 td
刴	𠄎刂 nd
刾	夹刂 jd
剈	口刂 kd
剏	并刃 br
剒	艹刂 cd
剓	禾刀 hd
剗	戈刂 gd
剘	其刂 qd
剤	文刂 wd
剨	丰刂 fd
剳	艹刂 cd
剹	习刂 xd
剺	未刀 wd
剼	厶刂 sd
劅	蜀刂 sd
劇	虍刂 hd
劋	口刂 kd
劕	斤刂 jd
劤	斤力 jl
劦	力力 ll
劰	白力 bl
劵	龹力 jl
劷	羊力 yl
劸	土力 tl
劺	厶力 sl
劻	匡力 kl
劽	歹力 dl
勌	龹力 jl
勎	土力 tl
勏	立力 ll
勑	來力 ll
勓	比力 bl
勛	口力 kl
勞	火力 hl
勢	土力 tl
勥	弓力 gl
勪	夭力 yl
勫	番力 pl
勬	絭力 jl
勭	立力 ll
勮	虍力 hl
勱	艹力 cl
勴	虍力 hl
勸	艹力 cl
勼	勹九 bj
勽	勹人 br
匂	勹匕 bb
匄	勹亡 bw
匇	勹夕 bx
匉	勹平 bp
匊	勹米 bm
匋	勹缶 bf
匌	勹口 bk
匎	勹电 bd
匑	勹弓 bg
匒	勹口 bk
匔	勹口 bk
匘	匕囟 bx
卆	九十 ju
厸	厶厶 ss
厹	九厶 js
厼	厶小 sx
厽	厶厶 ss
叄	厶三 ss
叅	厶㣺 sx
叒	又又 yy
叢	业又 yy
叧	口刀 kd
叴	九口 jk
叺	口入 kr
叾	了口 lk
叿	口工 kg
吀	口千 kq
吂	亡口 wk
吅	口口 kk
吇	口子 kz
吋	口寸 kc
吔	口也 ky
吘	口午 kw
吙	口火 kh
吚	口尹 ky
吜	口丑 ki
吢	心口 xk
吰	口厶 ks
吶	口内 kn
吿	牛口 nk
呂	口口 kk
呅	口文 kw
呉	口八 kb
呎	口尺 ki
呏	口升 ku
呑	夭口 yk
呞	口口 kk
呠	口本 kb
呡	口民 km
呥	口冉 kr
呧	口氐 kd
呭	口世 ku
呯	口平 kp
呹	口失 ku
咁	口甘 kg
咃	口也 ky
咅	立口 lk
咈	口弗 kf
咊	口禾 kh
咑	口打 kd
咓	口瓦 kw
咗	口工 kg
咘	口巾 kj
咜	口匕 kb
咞	口开 kk
咟	口百 kb
咢	口亏 kk
咭	口口 kk
咮	口朱 kv
咲	口天 kt
咵	口亏 kk
咶	口口 kk
哋	口也 ky
哖	口年 kn
哘	口亍 ki
哠	口口 kk
員	口貝 kb
哬	口可 kk
哰	口牛 kn
哴	口良 kl
哵	口刂 kd
哶	口芉 kg
哷	口寸 kc
哹	口子 kz
哻	口干 kg
唀	口乃 kn
唃	口用 ky
唄	口貝 kb
唅	口口 kk
唈	口巴 kb
唊	口夾 kj
唎	口刂 kd
唒	口一 ky
唕	口十 ku
唙	口火 kh
唚	口又 ky
唡	口两 kl
唦	口少 ku
唨	口且 kq
唫	口金 kj
唭	口八 kb
唴	口羌 kq
唸	口心 kx
唺	口八 kb
唻	口來 kl
唽	口斤 kj
啀	口土 kt
啅	口十 ku
啈	口干 kg
啋	口木 km
啌	口工 kg
啍	口子 kz
啎	午口 wk
問	門口 mk
啒	口出 ki
啓	户口 hk
啔	户口 hk
啗	口臼 kj
啚	口口 kk
啝	口口 kk
啞	口亞 ky
啠	斤口 jk
啢	口入 kr
啩	口卜 kb
啯	口玉 ky
啱	口石 ku
啲	口勺 ku
啺	口勿 kw
喅	口立 kl
喌	口州 kv
喍	口木 km
喎	口口 kk
喕	口面 km
喖	口枯 kk
喛	口爰 ky
喠	口重 kv
喢	口臼 kj
喣	口灬 kh
喥	口又 ky
喨	口几 kj
喬	夭口 yk
喰	口良 kl
喲	口勺 ku
喺	口系 kx
喼	口心 kx
喿	口木 km
嗁	口几 kj
嗃	口口 kk
嗆	口口 kk
嗈	口巴 kb
嗊	口貝 kb
嗎	口馬 km
嗕	口寸 kc
嗙	口方 kf
嗢	口皿 km
嗩	口貝 kb
嗮	口西 kx
嗱	口手 ku
嗴	口厶 ks
嗻	口灬 kh
嗿	口貝 kb
嘄	口木 km
嘊	口土 kt
嘑	口乎 kh
嘔	口口 kk
嘕	口灬 kh
嘖	口貝 kb
嘠	口戈 kg
嘪	口貝 kb
嘫	口灬 kh
嘮	口力 kl
嘳	口貝 kb
嘵	口兀 kw
嘷	口十 ku
嘸	口灬 kh
嘺	口口 kk
嘼	口口 kk
嘾	口十 ku
噁	口心 kx
噃	口田 kt
噄	口絜 kx
噈	口尤 ky
噊	口口 kk
噏	口习 kx
噐	口口 kk
噑	口十 ku
噒	口粦 kl
噓	口业 ky
噚	口寸 kc
噞	口人 kr
噡	口口 kk
噣	口虫 ki
噥	口農 kn
噧	口禺 ky
噴	口貝 kb
噸	口貝 kb
噹	口田 kt
噺	口斤 kj
噿	口十 ku
嚂	口皿 km
嚈	口犬 kq
嚉	口寸 kc
嚋	口寸 kc
嚍	口皿 km
嚑	口灬 kh
嚒	口么 ky
嚖	口心 kx
嚗	口水 ku
嚛	口木 km
嚜	口土 kt
嚝	口八 kb
嚟	口氺 ku
嚠	口刂 kd
嚡	口土 kt
嚤	口手 ku
嚥	口灬 kh
